Country ID,Source Data,Country Name,Year,"Rate per 100,000"
638,"Percentage of male and female intentional homicide victims, Male",Réunion,2009,2.3
638,"Percentage of male and female intentional homicide victims, Female",Réunion,2009,1.4
642,Homicide (%),Romania,2005,2.1
642,"Percentage of male and female intentional homicide victims, Male",Romania,2005,3.0
642,"Percentage of male and female intentional homicide victims, Female",Romania,2005,1.2
642,Assault (%),Romania,2005,41.5
642,Kidnapping (%),Romania,2005,1.3
642,Theft (%),Romania,2005,201.5
642,Robbery (%),Romania,2005,15.5
642,Homicide (%),Romania,2010,2.0
642,"Percentage of male and female intentional homicide victims, Male",Romania,2010,2.7
642,"Percentage of male and female intentional homicide victims, Female",Romania,2010,1.3
642,Assault (%),Romania,2010,60.2
642,Kidnapping (%),Romania,2010,1.6
642,Theft (%),Romania,2010,238.9
642,Robbery (%),Romania,2010,12.2
642,Sexual Violence (%),Romania,2010,7.3
642,Homicide (%),Romania,2015,1.5
642,"Percentage of male and female intentional homicide victims, Male",Romania,2015,2.0
642,"Percentage of male and female intentional homicide victims, Female",Romania,2015,1.0
642,Assault (%),Romania,2015,1.5
642,Kidnapping (%),Romania,2015,1.5
642,Theft (%),Romania,2015,545.6
642,Robbery (%),Romania,2015,16.9
642,Sexual Violence (%),Romania,2015,8.9
642,Homicide (%),Romania,2016,1.2
642,Assault (%),Romania,2016,1.5
642,Kidnapping (%),Romania,2016,1.7
642,Theft (%),Romania,2016,465.6
642,Robbery (%),Romania,2016,15.7
643,Homicide (%),Russian Federation,2005,24.8
643,"Percentage of male and female intentional homicide victims, Male",Russian Federation,2005,40.1
643,"Percentage of male and female intentional homicide victims, Female",Russian Federation,2005,11.5
643,Assault (%),Russian Federation,2005,40.3
643,Kidnapping (%),Russian Federation,2005,0.8
643,Theft (%),Russian Federation,2005,
643,Robbery (%),Russian Federation,2005,239.8
643,Sexual Violence (%),Russian Federation,2005,12.9
643,Homicide (%),Russian Federation,2009,14.9
643,"Percentage of male and female intentional homicide victims, Male",Russian Federation,2009,24.1
643,"Percentage of male and female intentional homicide victims, Female",Russian Federation,2009,7.0
643,Assault (%),Russian Federation,2009,30.1
643,Kidnapping (%),Russian Federation,2009,0.4
643,Theft (%),Russian Federation,2009,830.6
643,Robbery (%),Russian Federation,2009,143.5
643,Sexual Violence (%),Russian Federation,2009,12.5
643,Assault (%),Russian Federation,2010,21.2
643,Kidnapping (%),Russian Federation,2010,0.4
643,Theft (%),Russian Federation,2010,774.3
643,Robbery (%),Russian Federation,2010,114.9
643,Sexual Violence (%),Russian Federation,2010,10.6
643,Homicide (%),Russian Federation,2015,11.5
643,Assault (%),Russian Federation,2015,18.9
643,Kidnapping (%),Russian Federation,2015,0.2
643,Theft (%),Russian Federation,2015,772.8
643,Robbery (%),Russian Federation,2015,9.5
643,Sexual Violence (%),Russian Federation,2015,11.3
643,Homicide (%),Russian Federation,2016,10.8
643,Assault (%),Russian Federation,2016,17.5
643,Kidnapping (%),Russian Federation,2016,0.2
643,Theft (%),Russian Federation,2016,511.6
643,Robbery (%),Russian Federation,2016,7.9
646,Homicide (%),Rwanda,2010,2.8
646,Assault (%),Rwanda,2010,19.6
646,Kidnapping (%),Rwanda,2010,0.1
646,Robbery (%),Rwanda,2010,20.2
646,Homicide (%),Rwanda,2013,3.2
646,Assault (%),Rwanda,2013,29.8
646,Kidnapping (%),Rwanda,2013,0.2
646,Robbery (%),Rwanda,2013,25.1
646,Sexual Violence (%),Rwanda,2013,15.7
646,Homicide (%),Rwanda,2015,2.5
646,"Percentage of male and female intentional homicide victims, Male",Rwanda,2015,4.0
646,"Percentage of male and female intentional homicide victims, Female",Rwanda,2015,1.1
654,Homicide (%),Saint Helena,2005,0.0
654,Homicide (%),Saint Helena,2009,0.0
659,Homicide (%),Saint Kitts and Nevis,2005,16.5
659,Homicide (%),Saint Kitts and Nevis,2010,40.8
659,Assault (%),Saint Kitts and Nevis,2010,301.3
659,Kidnapping (%),Saint Kitts and Nevis,2010,3.9
659,Theft (%),Saint Kitts and Nevis,2010,
659,Robbery (%),Saint Kitts and Nevis,2010,169.1
659,Sexual Violence (%),Saint Kitts and Nevis,2010,118.4
659,Homicide (%),Saint Kitts and Nevis,2011,65.4
659,Assault (%),Saint Kitts and Nevis,2011,263.4
659,Kidnapping (%),Saint Kitts and Nevis,2011,5.8
659,Theft (%),Saint Kitts and Nevis,2011,944.1
659,Robbery (%),Saint Kitts and Nevis,2011,126.9
659,Sexual Violence (%),Saint Kitts and Nevis,2011,120.8
659,Homicide (%),Saint Kitts and Nevis,2012,34.2
662,Homicide (%),Saint Lucia,2004,22.8
662,"Percentage of male and female intentional homicide victims, Male",Saint Lucia,2004,41.7
662,"Percentage of male and female intentional homicide victims, Female",Saint Lucia,2004,4.7
662,Homicide (%),Saint Lucia,2005,25.0
662,Homicide (%),Saint Lucia,2010,25.5
662,"Percentage of male and female intentional homicide victims, Male",Saint Lucia,2010,45.5
662,"Percentage of male and female intentional homicide victims, Female",Saint Lucia,2010,6.3
662,Homicide (%),Saint Lucia,2014,19.3
662,"Percentage of male and female intentional homicide victims, Male",Saint Lucia,2014,39.3
662,"Percentage of male and female intentional homicide victims, Female",Saint Lucia,2014,0.0
666,Homicide (%),Saint Pierre and Miquelon,2009,15.9
670,Homicide (%),Saint Vincent & Grenadines,2005,23.9
670,"Percentage of male and female intentional homicide victims, Male",Saint Vincent & Grenadines,2005,34.6
670,"Percentage of male and female intentional homicide victims, Female",Saint Vincent & Grenadines,2005,13.0
670,Assault (%),Saint Vincent & Grenadines,2005,
670,Kidnapping (%),Saint Vincent & Grenadines,2005,1.8
670,Theft (%),Saint Vincent & Grenadines,2005,
670,Robbery (%),Saint Vincent & Grenadines,2005,67.1
670,Sexual Violence (%),Saint Vincent & Grenadines,2005,104.8
670,Homicide (%),Saint Vincent & Grenadines,2010,22.9
670,"Percentage of male and female intentional homicide victims, Male",Saint Vincent & Grenadines,2010,39.9
670,"Percentage of male and female intentional homicide victims, Female",Saint Vincent & Grenadines,2010,5.5
670,Assault (%),Saint Vincent & Grenadines,2010,
670,Kidnapping (%),Saint Vincent & Grenadines,2010,1.8
670,Theft (%),Saint Vincent & Grenadines,2010,
670,Robbery (%),Saint Vincent & Grenadines,2010,107.0
670,Sexual Violence (%),Saint Vincent & Grenadines,2010,153.7
670,Homicide (%),Saint Vincent & Grenadines,2012,25.6
670,Assault (%),Saint Vincent & Grenadines,2012,
670,Kidnapping (%),Saint Vincent & Grenadines,2012,3.7
670,Theft (%),Saint Vincent & Grenadines,2012,
670,Robbery (%),Saint Vincent & Grenadines,2012,146.3
670,Sexual Violence (%),Saint Vincent & Grenadines,2012,160.1
670,Robbery (%),Saint Vincent & Grenadines,2013,136.3
670,Sexual Violence (%),Saint Vincent & Grenadines,2013,209.5
670,Homicide (%),Saint Vincent & Grenadines,2016,36.5
670,"Percentage of male and female intentional homicide victims, Male",Saint Vincent & Grenadines,2016,65.0
670,"Percentage of male and female intentional homicide victims, Female",Saint Vincent & Grenadines,2016,7.4
670,Assault (%),Saint Vincent & Grenadines,2016,748.3
670,Kidnapping (%),Saint Vincent & Grenadines,2016,8.2
670,Robbery (%),Saint Vincent & Grenadines,2016,72.0
882,Homicide (%),Samoa,2010,8.6
882,Homicide (%),Samoa,2013,3.1
882,"Percentage of male and female intentional homicide victims, Male",Samoa,2013,4.8
882,"Percentage of male and female intentional homicide victims, Female",Samoa,2013,1.4
674,Homicide (%),San Marino,2005,0.0
674,Homicide (%),San Marino,2010,0.0
674,Homicide (%),San Marino,2011,0.0
678,Assault (%),Sao Tome and Principe,2004,0.7
678,Homicide (%),Sao Tome and Principe,2010,3.4
678,Assault (%),Sao Tome and Principe,2010,0.0
678,Kidnapping (%),Sao Tome and Principe,2010,0.0
678,Theft (%),Sao Tome and Principe,2010,9.2
678,Robbery (%),Sao Tome and Principe,2010,0.6
678,Homicide (%),Sao Tome and Principe,2011,3.4
678,"Percentage of male and female intentional homicide victims, Male",Sao Tome and Principe,2011,5.2
678,"Percentage of male and female intentional homicide victims, Female",Sao Tome and Principe,2011,1.5
678,Assault (%),Sao Tome and Principe,2011,2.2
678,Kidnapping (%),Sao Tome and Principe,2011,0.0
678,Theft (%),Sao Tome and Principe,2011,11.2
678,Robbery (%),Sao Tome and Principe,2011,0.6
682,Homicide (%),Saudi Arabia,2005,1.2
682,Homicide (%),Saudi Arabia,2007,1.0
682,Homicide (%),Saudi Arabia,2015,1.5
682,"Percentage of male and female intentional homicide victims, Male",Saudi Arabia,2015,1.8
682,"Percentage of male and female intentional homicide victims, Female",Saudi Arabia,2015,1.1
682,Assault (%),Saudi Arabia,2015,1.4
682,Robbery (%),Saudi Arabia,2015,0.3
682,Sexual Violence (%),Saudi Arabia,2015,0.1
686,Homicide (%),Senegal,2005,9.3
686,Assault (%),Senegal,2005,2.5
686,Robbery (%),Senegal,2005,24.4
686,Homicide (%),Senegal,2010,8.5
686,Assault (%),Senegal,2010,2.4
686,Theft (%),Senegal,2010,19.4
686,Robbery (%),Senegal,2010,19.4
686,Homicide (%),Senegal,2015,7.4
686,"Percentage of male and female intentional homicide victims, Male",Senegal,2015,12.3
686,"Percentage of male and female intentional homicide victims, Female",Senegal,2015,2.7
686,Kidnapping (%),Senegal,2015,0.0
686,Theft (%),Senegal,2015,16.7
686,Robbery (%),Senegal,2015,16.7
686,Sexual Violence (%),Senegal,2015,1.7
686,Assault (%),Senegal,2016,0.0
686,Theft (%),Senegal,2016,1.0
686,Robbery (%),Senegal,2016,1.4
688,Homicide (%),Serbia,2005,1.6
688,"Percentage of male and female intentional homicide victims, Male",Serbia,2005,2.3
688,"Percentage of male and female intentional homicide victims, Female",Serbia,2005,1.0
688,Assault (%),Serbia,2005,17.5
688,Kidnapping (%),Serbia,2005,0.3
688,Theft (%),Serbia,2005,181.9
688,Robbery (%),Serbia,2005,32.4
688,Sexual Violence (%),Serbia,2005,5.8
688,Homicide (%),Serbia,2010,1.4
688,"Percentage of male and female intentional homicide victims, Male",Serbia,2010,2.0
688,"Percentage of male and female intentional homicide victims, Female",Serbia,2010,0.9
688,Assault (%),Serbia,2010,15.4
688,Kidnapping (%),Serbia,2010,0.2
688,Theft (%),Serbia,2010,176.2
688,Robbery (%),Serbia,2010,40.1
688,Sexual Violence (%),Serbia,2010,5.4
688,Homicide (%),Serbia,2015,1.2
688,"Percentage of male and female intentional homicide victims, Male",Serbia,2015,1.7
688,"Percentage of male and female intentional homicide victims, Female",Serbia,2015,0.7
688,Assault (%),Serbia,2015,16.1
688,Kidnapping (%),Serbia,2015,0.2
688,Theft (%),Serbia,2015,276.6
688,Robbery (%),Serbia,2015,34.3
688,Sexual Violence (%),Serbia,2015,3.8
688,Homicide (%),Serbia,2016,1.4
688,"Percentage of male and female intentional homicide victims, Male",Serbia,2016,1.9
688,"Percentage of male and female intentional homicide victims, Female",Serbia,2016,0.9
688,Assault (%),Serbia,2016,15.2
688,Kidnapping (%),Serbia,2016,0.1
688,Theft (%),Serbia,2016,254.4
688,Robbery (%),Serbia,2016,27.5
690,Homicide (%),Seychelles,2004,11.4
690,"Percentage of male and female intentional homicide victims, Male",Seychelles,2004,18.8
690,"Percentage of male and female intentional homicide victims, Female",Seychelles,2004,4.1
690,Homicide (%),Seychelles,2010,9.8
690,"Percentage of male and female intentional homicide victims, Male",Seychelles,2010,16.4
690,"Percentage of male and female intentional homicide victims, Female",Seychelles,2010,2.9
690,Homicide (%),Seychelles,2014,17.2
690,"Percentage of male and female intentional homicide victims, Male",Seychelles,2014,29.1
690,"Percentage of male and female intentional homicide victims, Female",Seychelles,2014,5.3
690,Homicide (%),Seychelles,2016,12.7
694,Homicide (%),Sierra Leone,2005,1.7
694,Homicide (%),Sierra Leone,2008,3.0
694,Assault (%),Sierra Leone,2008,322.3
694,Theft (%),Sierra Leone,2008,170.4
694,Robbery (%),Sierra Leone,2008,3.0
694,Sexual Violence (%),Sierra Leone,2008,11.3
694,Homicide (%),Sierra Leone,2010,2.5
694,Homicide (%),Sierra Leone,2015,1.7
694,"Percentage of male and female intentional homicide victims, Male",Sierra Leone,2015,2.7
694,"Percentage of male and female intentional homicide victims, Female",Sierra Leone,2015,0.8
702,Homicide (%),Singapore,2005,0.5
702,Assault (%),Singapore,2005,13.5
702,Kidnapping (%),Singapore,2005,0.0
702,Theft (%),Singapore,2005,471.3
702,Robbery (%),Singapore,2005,24.3
702,Homicide (%),Singapore,2010,0.4
702,"Percentage of male and female intentional homicide victims, Male",Singapore,2010,0.6
702,"Percentage of male and female intentional homicide victims, Female",Singapore,2010,0.1
702,Assault (%),Singapore,2010,8.5
702,Kidnapping (%),Singapore,2010,0.0
702,Theft (%),Singapore,2010,360.1
702,Robbery (%),Singapore,2010,10.2
702,Sexual Violence (%),Singapore,2010,31.1
702,Homicide (%),Singapore,2011,0.3
702,"Percentage of male and female intentional homicide victims, Male",Singapore,2011,0.4
702,"Percentage of male and female intentional homicide victims, Female",Singapore,2011,0.2
702,Assault (%),Singapore,2011,7.8
702,Kidnapping (%),Singapore,2011,0.0
702,Theft (%),Singapore,2011,333.3
702,Robbery (%),Singapore,2011,7.6
702,Sexual Violence (%),Singapore,2011,29.8
702,Homicide (%),Singapore,2015,0.3
702,"Percentage of male and female intentional homicide victims, Male",Singapore,2015,0.4
702,"Percentage of male and female intentional homicide victims, Female",Singapore,2015,0.1
702,Assault (%),Singapore,2015,8.5
702,Theft (%),Singapore,2015,274.7
702,Robbery (%),Singapore,2015,2.2
702,Sexual Violence (%),Singapore,2015,26.0
702,Homicide (%),Singapore,2016,0.3
702,"Percentage of male and female intentional homicide victims, Male",Singapore,2016,0.4
702,"Percentage of male and female intentional homicide victims, Female",Singapore,2016,0.2
702,Assault (%),Singapore,2016,8.8
702,Theft (%),Singapore,2016,243.4
702,Robbery (%),Singapore,2016,1.7
703,Homicide (%),Slovakia,2005,1.7
703,"Percentage of male and female intentional homicide victims, Male",Slovakia,2005,2.3
703,"Percentage of male and female intentional homicide victims, Female",Slovakia,2005,1.2
703,Assault (%),Slovakia,2005,72.2
703,Kidnapping (%),Slovakia,2005,0.3
703,Theft (%),Slovakia,2005,350.0
703,Robbery (%),Slovakia,2005,35.5
703,Homicide (%),Slovakia,2010,1.5
703,"Percentage of male and female intentional homicide victims, Male",Slovakia,2010,1.9
703,"Percentage of male and female intentional homicide victims, Female",Slovakia,2010,1.1
703,Assault (%),Slovakia,2010,44.9
703,Kidnapping (%),Slovakia,2010,0.1
703,Theft (%),Slovakia,2010,452.7
703,Robbery (%),Slovakia,2010,22.0
703,Sexual Violence (%),Slovakia,2010,10.4
703,Homicide (%),Slovakia,2015,0.8
703,"Percentage of male and female intentional homicide victims, Male",Slovakia,2015,1.1
703,"Percentage of male and female intentional homicide victims, Female",Slovakia,2015,0.5
703,Assault (%),Slovakia,2015,34.9
703,Kidnapping (%),Slovakia,2015,1.5
703,Theft (%),Slovakia,2015,442.9
703,Robbery (%),Slovakia,2015,9.9
703,Sexual Violence (%),Slovakia,2015,3.0
703,Homicide (%),Slovakia,2016,1.0
703,"Percentage of male and female intentional homicide victims, Male",Slovakia,2016,1.4
703,"Percentage of male and female intentional homicide victims, Female",Slovakia,2016,0.7
703,Assault (%),Slovakia,2016,30.0
703,Kidnapping (%),Slovakia,2016,1.8
703,Theft (%),Slovakia,2016,291.6
703,Robbery (%),Slovakia,2016,9.7
705,Homicide (%),Slovenia,2005,1.0
705,"Percentage of male and female intentional homicide victims, Male",Slovenia,2005,1.0
705,"Percentage of male and female intentional homicide victims, Female",Slovenia,2005,1.0
705,Assault (%),Slovenia,2005,115.4
705,Kidnapping (%),Slovenia,2005,0.2
705,Theft (%),Slovenia,2005,
705,Robbery (%),Slovenia,2005,21.5
705,Sexual Violence (%),Slovenia,2005,15.6
705,Homicide (%),Slovenia,2010,0.7
705,"Percentage of male and female intentional homicide victims, Male",Slovenia,2010,0.7
705,"Percentage of male and female intentional homicide victims, Female",Slovenia,2010,0.8
705,Assault (%),Slovenia,2010,106.7
705,Kidnapping (%),Slovenia,2010,0.2
705,Theft (%),Slovenia,2010,
705,Robbery (%),Slovenia,2010,22.6
705,Sexual Violence (%),Slovenia,2010,18.3
705,Homicide (%),Slovenia,2015,1.0
705,"Percentage of male and female intentional homicide victims, Male",Slovenia,2015,0.9
705,"Percentage of male and female intentional homicide victims, Female",Slovenia,2015,1.1
705,Assault (%),Slovenia,2015,74.2
705,Kidnapping (%),Slovenia,2015,0.1
705,Theft (%),Slovenia,2015,
705,Robbery (%),Slovenia,2015,11.2
705,Sexual Violence (%),Slovenia,2015,7.4
705,Homicide (%),Slovenia,2016,0.5
705,"Percentage of male and female intentional homicide victims, Male",Slovenia,2016,0.8
705,"Percentage of male and female intentional homicide victims, Female",Slovenia,2016,0.2
705,Assault (%),Slovenia,2016,71.8
705,Kidnapping (%),Slovenia,2016,0.1
705,Theft (%),Slovenia,2016,
705,Robbery (%),Slovenia,2016,10.9
90,Homicide (%),Solomon Islands,2005,5.5
90,Assault (%),Solomon Islands,2005,258.1
90,Theft (%),Solomon Islands,2005,219.0
90,Robbery (%),Solomon Islands,2005,5.1
90,Sexual Violence (%),Solomon Islands,2005,43.5
90,Homicide (%),Solomon Islands,2008,3.8
90,"Percentage of male and female intentional homicide victims, Male",Solomon Islands,2008,5.7
90,"Percentage of male and female intentional homicide victims, Female",Solomon Islands,2008,1.8
90,Assault (%),Solomon Islands,2008,217.5
90,Theft (%),Solomon Islands,2008,174.0
90,Robbery (%),Solomon Islands,2008,10.3
90,Sexual Violence (%),Solomon Islands,2008,24.2
706,Homicide (%),Somalia,2005,5.0
706,Homicide (%),Somalia,2010,5.3
706,Homicide (%),Somalia,2015,4.3
706,"Percentage of male and female intentional homicide victims, Male",Somalia,2015,6.5
706,"Percentage of male and female intentional homicide victims, Female",Somalia,2015,2.2
710,Homicide (%),South Africa,2005,38.0
710,Homicide (%),South Africa,2010,30.8
710,"Percentage of male and female intentional homicide victims, Male",South Africa,2010,51.9
710,"Percentage of male and female intentional homicide victims, Female",South Africa,2010,10.4
710,Homicide (%),South Africa,2011,29.8
710,"Percentage of male and female intentional homicide victims, Male",South Africa,2011,51.3
710,"Percentage of male and female intentional homicide victims, Female",South Africa,2011,9.0
710,Homicide (%),South Africa,2016,34.0
728,Homicide (%),South Sudan,2012,13.9
728,"Percentage of male and female intentional homicide victims, Male",South Sudan,2012,21.6
728,"Percentage of male and female intentional homicide victims, Female",South Sudan,2012,6.2
724,Homicide (%),Spain,2005,1.2
724,"Percentage of male and female intentional homicide victims, Male",Spain,2005,1.8
724,"Percentage of male and female intentional homicide victims, Female",Spain,2005,0.6
724,Assault (%),Spain,2005,392.4
724,Kidnapping (%),Spain,2005,0.5
724,Homicide (%),Spain,2010,0.9
724,"Percentage of male and female intentional homicide victims, Male",Spain,2010,1.1
724,"Percentage of male and female intentional homicide victims, Female",Spain,2010,0.7
724,Assault (%),Spain,2010,53.6
724,Kidnapping (%),Spain,2010,0.3
724,Theft (%),Spain,2010,309.1
724,Robbery (%),Spain,2010,180.4
724,Sexual Violence (%),Spain,2010,21.4
724,Homicide (%),Spain,2015,0.7
724,"Percentage of male and female intentional homicide victims, Male",Spain,2015,0.8
724,"Percentage of male and female intentional homicide victims, Female",Spain,2015,0.5
724,Assault (%),Spain,2015,62.6
724,Kidnapping (%),Spain,2015,0.2
724,Theft (%),Spain,2015,443.5
724,Robbery (%),Spain,2015,139.2
724,Sexual Violence (%),Spain,2015,21.4
724,Homicide (%),Spain,2016,0.6
724,"Percentage of male and female intentional homicide victims, Male",Spain,2016,0.8
724,"Percentage of male and female intentional homicide victims, Female",Spain,2016,0.5
724,Assault (%),Spain,2016,37.3
724,Kidnapping (%),Spain,2016,0.2
724,Theft (%),Spain,2016,351.4
724,Robbery (%),Spain,2016,152.2
144,Homicide (%),Sri Lanka,2004,7.1
144,Assault (%),Sri Lanka,2004,109.3
144,Kidnapping (%),Sri Lanka,2004,4.5
144,Theft (%),Sri Lanka,2004,135.8
144,Robbery (%),Sri Lanka,2004,41.0
144,Homicide (%),Sri Lanka,2005,6.2
144,Homicide (%),Sri Lanka,2010,3.8
144,"Percentage of male and female intentional homicide victims, Male",Sri Lanka,2010,6.1
144,"Percentage of male and female intentional homicide victims, Female",Sri Lanka,2010,1.6
144,Assault (%),Sri Lanka,2010,319.9
144,Kidnapping (%),Sri Lanka,2010,1.0
144,Theft (%),Sri Lanka,2010,62.8
144,Robbery (%),Sri Lanka,2010,31.9
144,Sexual Violence (%),Sri Lanka,2010,4.4
144,Homicide (%),Sri Lanka,2013,3.0
144,"Percentage of male and female intentional homicide victims, Male",Sri Lanka,2013,4.8
144,"Percentage of male and female intentional homicide victims, Female",Sri Lanka,2013,1.4
144,Assault (%),Sri Lanka,2013,20.0
144,Kidnapping (%),Sri Lanka,2013,1.0
144,Theft (%),Sri Lanka,2013,55.8
144,Robbery (%),Sri Lanka,2013,23.1
144,Sexual Violence (%),Sri Lanka,2013,4.8
144,Homicide (%),Sri Lanka,2016,2.5
144,"Percentage of male and female intentional homicide victims, Male",Sri Lanka,2016,4.0
144,"Percentage of male and female intentional homicide victims, Female",Sri Lanka,2016,1.2
144,Assault (%),Sri Lanka,2016,17.1
144,Kidnapping (%),Sri Lanka,2016,1.4
144,Theft (%),Sri Lanka,2016,29.6
144,Robbery (%),Sri Lanka,2016,16.6
275,Homicide (%),State of Palestine,2005,2.4
275,Assault (%),State of Palestine,2005,183.8
275,Kidnapping (%),State of Palestine,2005,5.6
275,Theft (%),State of Palestine,2005,122.4
275,Robbery (%),State of Palestine,2005,5.7
275,Homicide (%),State of Palestine,2010,0.8
275,"Percentage of male and female intentional homicide victims, Male",State of Palestine,2010,1.1
275,"Percentage of male and female intentional homicide victims, Female",State of Palestine,2010,0.5
275,Assault (%),State of Palestine,2010,7.0
275,Kidnapping (%),State of Palestine,2010,0.5
275,Theft (%),State of Palestine,2010,67.4
275,Robbery (%),State of Palestine,2010,69.9
275,Sexual Violence (%),State of Palestine,2010,4.4
275,Homicide (%),State of Palestine,2012,0.6
275,"Percentage of male and female intentional homicide victims, Male",State of Palestine,2012,1.0
275,"Percentage of male and female intentional homicide victims, Female",State of Palestine,2012,0.2
275,Assault (%),State of Palestine,2012,8.1
275,Kidnapping (%),State of Palestine,2012,0.3
275,Theft (%),State of Palestine,2012,45.3
275,Robbery (%),State of Palestine,2012,46.5
275,Sexual Violence (%),State of Palestine,2012,2.8
275,Homicide (%),State of Palestine,2013,0.5
275,Robbery (%),State of Palestine,2013,84.6
275,Sexual Violence (%),State of Palestine,2013,3.0
275,Homicide (%),State of Palestine,2016,0.7
729,Homicide (%),Sudan,2008,5.2
729,"Percentage of male and female intentional homicide victims, Male",Sudan,2008,8.0
729,"Percentage of male and female intentional homicide victims, Female",Sudan,2008,2.4
729,Kidnapping (%),Sudan,2008,1.9
729,Theft (%),Sudan,2008,227.9
729,Robbery (%),Sudan,2008,9.2
740,Homicide (%),Suriname,2004,9.3
740,Theft (%),Suriname,2004,
740,Homicide (%),Suriname,2005,13.8
740,Homicide (%),Suriname,2008,8.3
740,"Percentage of male and female intentional homicide victims, Male",Suriname,2008,12.7
740,"Percentage of male and female intentional homicide victims, Female",Suriname,2008,3.9
752,Homicide (%),Sweden,2005,0.9
752,"Percentage of male and female intentional homicide victims, Male",Sweden,2005,1.2
752,"Percentage of male and female intentional homicide victims, Female",Sweden,2005,0.7
752,Assault (%),Sweden,2005,803.7
752,Theft (%),Sweden,2005,
752,Robbery (%),Sweden,2005,104.0
752,Sexual Violence (%),Sweden,2005,129.7
752,Homicide (%),Sweden,2010,1.0
752,"Percentage of male and female intentional homicide victims, Male",Sweden,2010,1.4
752,"Percentage of male and female intentional homicide victims, Female",Sweden,2010,0.6
752,Assault (%),Sweden,2010,59.6
752,Theft (%),Sweden,2010,
752,Robbery (%),Sweden,2010,98.2
752,Sexual Violence (%),Sweden,2010,150.6
752,Homicide (%),Sweden,2015,1.1
752,"Percentage of male and female intentional homicide victims, Male",Sweden,2015,1.7
752,"Percentage of male and female intentional homicide victims, Female",Sweden,2015,0.6
752,Assault (%),Sweden,2015,47.4
752,Theft (%),Sweden,2015,
752,Robbery (%),Sweden,2015,86.7
752,Sexual Violence (%),Sweden,2015,155.8
752,Homicide (%),Sweden,2016,1.1
752,"Percentage of male and female intentional homicide victims, Male",Sweden,2016,1.6
752,"Percentage of male and female intentional homicide victims, Female",Sweden,2016,0.6
752,Assault (%),Sweden,2016,50.1
752,Theft (%),Sweden,2016,
752,Robbery (%),Sweden,2016,87.1
756,Homicide (%),Switzerland,2005,1.0
756,"Percentage of male and female intentional homicide victims, Male",Switzerland,2005,1.0
756,"Percentage of male and female intentional homicide victims, Female",Switzerland,2005,1.0
756,Assault (%),Switzerland,2005,109.3
756,Kidnapping (%),Switzerland,2005,3.3
756,Theft (%),Switzerland,2005,
756,Robbery (%),Switzerland,2005,53.7
756,Homicide (%),Switzerland,2010,0.7
756,"Percentage of male and female intentional homicide victims, Male",Switzerland,2010,0.7
756,"Percentage of male and female intentional homicide victims, Female",Switzerland,2010,0.7
756,Assault (%),Switzerland,2010,6.2
756,Kidnapping (%),Switzerland,2010,0.0
756,Theft (%),Switzerland,2010,
756,Robbery (%),Switzerland,2010,56.3
756,Sexual Violence (%),Switzerland,2010,31.8
756,Homicide (%),Switzerland,2015,0.7
756,"Percentage of male and female intentional homicide victims, Male",Switzerland,2015,0.7
756,"Percentage of male and female intentional homicide victims, Female",Switzerland,2015,0.7
756,Assault (%),Switzerland,2015,7.4
756,Kidnapping (%),Switzerland,2015,0.0
756,Theft (%),Switzerland,2015,
756,Robbery (%),Switzerland,2015,22.3
756,Sexual Violence (%),Switzerland,2015,32.7
756,Homicide (%),Switzerland,2016,0.5
756,"Percentage of male and female intentional homicide victims, Male",Switzerland,2016,0.5
756,"Percentage of male and female intentional homicide victims, Female",Switzerland,2016,0.6
756,Assault (%),Switzerland,2016,6.8
756,Kidnapping (%),Switzerland,2016,0.0
756,Theft (%),Switzerland,2016,
756,Robbery (%),Switzerland,2016,22.4
760,Homicide (%),Syrian Arab Republic,2004,2.4
760,Assault (%),Syrian Arab Republic,2004,35.7
760,Kidnapping (%),Syrian Arab Republic,2004,0.8
760,Theft (%),Syrian Arab Republic,2004,64.8
760,Robbery (%),Syrian Arab Republic,2004,3.1
760,Homicide (%),Syrian Arab Republic,2005,2.4
760,Assault (%),Syrian Arab Republic,2005,33.7
760,Kidnapping (%),Syrian Arab Republic,2005,0.2
760,Robbery (%),Syrian Arab Republic,2005,4.2
760,Homicide (%),Syrian Arab Republic,2008,2.6
760,Assault (%),Syrian Arab Republic,2008,2.8
760,Kidnapping (%),Syrian Arab Republic,2008,0.1
760,Theft (%),Syrian Arab Republic,2008,32.0
760,Robbery (%),Syrian Arab Republic,2008,4.3
760,Sexual Violence (%),Syrian Arab Republic,2008,0.4
760,Homicide (%),Syrian Arab Republic,2010,2.2
760,"Percentage of male and female intentional homicide victims, Male",Syrian Arab Republic,2010,3.4
760,"Percentage of male and female intentional homicide victims, Female",Syrian Arab Republic,2010,1.0
762,Homicide (%),Tajikistan,2005,2.3
762,Theft (%),Tajikistan,2005,51.9
762,Homicide (%),Tajikistan,2010,2.4
762,"Percentage of male and female intentional homicide victims, Male",Tajikistan,2010,4.1
762,"Percentage of male and female intentional homicide victims, Female",Tajikistan,2010,0.6
762,Assault (%),Tajikistan,2010,71.8
762,Kidnapping (%),Tajikistan,2010,1.9
762,Theft (%),Tajikistan,2010,46.6
762,Robbery (%),Tajikistan,2010,3.2
762,Sexual Violence (%),Tajikistan,2010,2.6
762,Homicide (%),Tajikistan,2011,1.6
762,"Percentage of male and female intentional homicide victims, Male",Tajikistan,2011,2.8
